PID,BIAS,RELATEDNESS,REPS,POSITION,CUE,DomRel,DomUnrel,SubRel,SubUnrel,ANSWER,MS,TICS,MS.3.STDEV,IQR,,PID,MEAN,STDEV,MIN,MAX,MEDIAN,IQR,Min,Max,CountCorrect
28,subordinate,unrelated,long,116,CRICKET,CRICKET -- INSECT,CRICKET -- LOTION,CRICKET -- SPORT,CRICKET -- SHORE,C,1906.00,114,1906.00,1906,,,,,,,,,,,
28,subordinate,unrelated,long,104,KEY,KEY -- LOCK,KEY -- AUNT,KEY -- PIANO,KEY -- PILLS,C,2324.00,139,2324.00,2324,,,,,,,,,,,
28,subordinate,unrelated,long,66,MASS,MASS -- WEIGHT,MASS -- DOLLAR,MASS -- CHURCH,MASS -- PRISON,C,3861.00,231,3861.00,,,,,,,,,,,,
28,subordinate,unrelated,short,96,BOLT,BOLT -- SCREW,BOLT -- CROWD,BOLT -- LIGHTNING,BOLT -- TESTIMONY,C,840.00,51,840.00,840,,,,,,,,,,,
28,subordinate,unrelated,short,71,KID,KID -- CHILD,KID -- STATE,KID -- GOAT,KID -- DICE,C,865.00,52,865.00,865,,,,,,,,,,,
28,subordinate,unrelated,short,69,DIGIT,DIGIT -- NUMBER,DIGIT -- DOCTOR,DIGIT -- FINGER,DIGIT -- MARKET,C,912.00,54,912.00,912,,,,,,,,,,,
28,subordinate,unrelated,short,79,BAR,BAR -- ALCOHOL,BAR -- NETWORK,BAR -- JAIL,BAR -- FILM,C,951.00,57,951.00,951,,,,,,,,,,,
28,subordinate,unrelated,short,63,DIAMOND,DIAMOND -- GEM,DIAMOND -- RIM,DIAMOND -- BASEBALL,DIAMOND -- UNIVERSE,C,1062.00,63,1062.00,1062,,,,,,,,,,,
28,subordinate,unrelated,short,55,DECK,DECK -- HOUSE,DECK -- WORLD,DECK -- CARDS,DECK -- ENEMY,C,1064.00,64,1064.00,1064,,,,,,,,,,,
28,subordinate,unrelated,short,22,GRADE,GRADE -- EVALUATION,GRADE -- MICROPHONE,GRADE -- INCLINE,GRADE -- ICICLES,C,1439.00,86,1439.00,1439,,,,,,,,,,,
28,subordinate,unrelated,short,68,LETTER,LETTER -- MAIL,LETTER -- LAKE,LETTER -- ALPHABET,LETTER -- SEDATIVE,C,2342.00,141,2342.00,2342,,,,,,,,,,,
28,subordinate,unrelated,short,58,DOUGH,DOUGH -- BREAD,DOUGH -- PLANT,DOUGH -- MONEY,DOUGH -- YEARS,C,3312.00,198,3312.00,,,,,,,,,,,,
29,dominant,related,long,27,POOL,POOL -- WATER,POOL -- PHONE,POOL -- BILLIARDS,POOL -- PORCUPINE,M,1867.00,112,1867.00,1867,,,,,,,,,,,
29,dominant,related,long,84,RULER,RULER -- MEAURE,RULER -- CANDLES,RULER -- KING,RULER -- SIGN,M,2153.00,129,2153.00,2153,,,,,,,,,,,
29,dominant,related,long,28,PALM,PALM -- HAND,PALM -- DOOR,PALM -- TREE,PALM -- SUIT,M,2167.00,130,2167.00,2167,,,,,,,,,,,
29,dominant,related,long,54,BATTERY,BATTERY -- ACID,BATTERY -- MENU,BATTERY -- ASSAULT,BATTERY -- COOKIES,M,2195.00,132,2195.00,2195,,,,,,,,,,,
29,dominant,related,long,78,TIP,TIP -- GRATUITY,TIP -- SINKHOLE,TIP -- POINT,TIP -- PARTY,M,2405.00,144,2405.00,2405,,,,,,,,,,,
29,dominant,related,long,25,FOOT,FOOT -- TOE,FOOT -- NAP,FOOT -- INCH,FOOT -- CLAY,M,3100.00,186,3100.00,3100,,,,,,,,,,,
29,dominant,related,long,49,HABIT,HABIT -- CUSTOM,HABIT -- GALAXY,HABIT -- NUN,HABIT -- JAW,M,3982.00,239,3982.00,3982,,,,,,,,,,,
29,dominant,related,long,47,CALF,CALF -- COW,CALF -- BAY,CALF -- LEG,CALF -- TEA,M,3990.00,239,3990.00,3990,,,,,,,,,,,
29,dominant,related,long,51,FAULT,FAULT -- BLAME,FAULT -- PANTS,FAULT -- EARTHQUAKE,FAULT -- LABORATORY,M,6382.00,383,6382.00,,,,,,,,,,,,
29,dominant,related,short,124,CABINET,CABINET -- KITCHEN,CABINET -- TEACHER,CABINET -- MINISTRY,CABINET -- DISEASES,M,1060.00,64,1060.00,1060,,,,,,,,,,,
29,dominant,related,short,119,BULB,BULB -- LAMP,BULB -- PIGS,BULB -- FLOWER,BULB -- SCREEN,M,1605.00,96,1605.00,1605,,,,,,,,,,,
29,dominant,related,short,17,CYCLE,CYCLE -- BIKE,CYCLE -- SOUP,CYCLE -- REPETITION,CYCLE -- RHEUMATISM,M,2099.00,126,2099.00,2099,,,,,,,,,,,
29,dominant,related,short,8,POWER,POWER -- STRENGTH,POWER -- STOMACH,POWER -- ELECTRICITY,POWER -- PHOTOGRAPH,M,2526.00,152,2526.00,2526,,,,,,,,,,,
29,dominant,related,short,62,ARMS,ARMS -- BODY,ARMS -- WISH,ARMS -- WEAPONS,ARMS -- NUMBERS,M,2865.00,172,2865.00,2865,,,,,,,,,,,
29,dominant,related,short,106,PEN,PEN -- PENCIL,PEN -- SPIDER,PEN -- CAGE,PEN -- LOAN,M,3022.00,181,3022.00,3022,,,,,,,,,,,
29,dominant,related,short,52,YARD,YARD -- FENCE,YARD -- BOXES,YARD -- MILE,YARD -- CURE,M,3777.00,226,3777.00,3777,,,,,,,,,,,
29,dominant,related,short,72,TRUNK,TRUNK -- CAR,TRUNK -- DAD,TRUNK -- ELEPHANT,TRUNK -- ROOMMATE,M,5770.00,346,5770.00,,,,,,,,,,,,
29,dominant,related,short,39,PLOT,PLOT -- NOVEL,PLOT -- TAXES,PLOT -- LAND,PLOT -- SONG,M,9147.00,549,9147.00,,,,,,,,,,,,
29,dominant,unrelated,long,73,HORN,HORN -- TRUMPET,HORN -- CHIMNEY,HORN -- ANTLER,HORN -- VANDAL,C,1796.00,108,1796.00,1796,,,,,,,,,,,
29,dominant,unrelated,long,36,DEGREE,DEGREE -- COLLEGE,DEGREE -- WEDDING,DEGREE -- TEMPERATURE,DEGREE -- DESCRIPTION,C,2014.00,121,2014.00,2014,,,,,,,,,,,
29,dominant,unrelated,long,85,STAFF,STAFF -- WORK,STAFF -- NAME,STAFF -- STICK,STAFF -- FLOOR,M,2242.00,135,2242.00,2242,,,,,,,,,,,
29,dominant,unrelated,long,89,GAS,GAS -- PETROLEUM,GAS -- HOUSEWORK,GAS -- SOLID,GAS -- PURSE,C,2630.00,158,2630.00,2630,,,,,,,,,,,
29,dominant,unrelated,long,79,RACKET,RACKET -- TENNIS,RACKET -- RUBBER,RACKET -- NOISE,RACKET -- MODEL,C,2772.00,166,2772.00,2772,,,,,,,,,,,
29,dominant,unrelated,long,48,CLOG,CLOG -- DRAIN,CLOG -- LASER,CLOG -- SHOE,CLOG -- FARM,C,3406.00,204,3406.00,3406,,,,,,,,,,,
29,dominant,unrelated,long,86,SCALE,SCALE -- HEAVY,SCALE -- TEETH,SCALE -- FISH,SCALE -- COPS,C,4146.00,249,4146.00,4146,,,,,,,,,,,
29,dominant,unrelated,long,104,CLUB,CLUB -- PEOPLE,CLUB -- MINUTE,CLUB -- WOOD,CLUB -- WIRE,C,5050.00,303,5050.00,5050,,,,,,,,,,,
29,dominant,unrelated,long,35,BANK,BANK -- VAULT,BANK -- BACON,BANK -- RIVER,BANK -- QUEEN,C,5402.00,324,5402.00,,,,,,,,,,,,
29,dominant,unrelated,short,123,YARN,YARN -- WOOL,YARN -- FERN,YARN -- STORY,YARN -- HANDS,C,1223.00,73,1223.00,1223,,,,,,,,,,,
29,dominant,unrelated,short,67,MARBLE,MARBLE -- STONE,MARBLE -- GUEST,MARBLE -- ROUND,MARBLE -- BOOKS,C,1249.00,75,1249.00,1249,,,,,,,,,,,
29,dominant,unrelated,short,93,BALL,BALL -- BOUNCE,BALL -- RANSOM,BALL -- DANCE,BALL -- SENSE,C,1517.00,91,1517.00,1517,,,,,,,,,,,
29,dominant,unrelated,short,55,JOINT,JOINT -- ELBOW,JOINT -- MINES,JOINT -- MARIJUANA,JOINT -- ORCHESTRA,C,2137.00,128,2137.00,2137,,,,,,,,,,,
29,dominant,unrelated,short,111,SEAL,SEAL -- ANIMAL,SEAL -- BRIDGE,SEAL -- ENVELOPE,SEAL -- DYNAMITE,C,2394.00,143,2394.00,2394,,,,,,,,,,,
29,dominant,unrelated,short,42,SHOWER,SHOWER -- BATH,SHOWER -- LIPS,SHOWER -- RAIN,SHOWER -- RISK,C,2642.00,159,2642.00,2642,,,,,,,,,,,
29,dominant,unrelated,short,103,COAT,COAT -- JACKET,COAT -- ENERGY,COAT -- PAINT,COAT -- GHOST,C,5681.00,341,5681.00,,,,,,,,,,,,
29,dominant,unrelated,short,91,STRAW,STRAW -- HAY,STRAW -- DOT,STRAW -- DRINK,STRAW -- DEATH,C,5976.00,359,5976.00,,,,,,,,,,,,
29,dominant,unrelated,short,34,FAN,FAN -- AIR,FAN -- WAR,FAN -- SPORTS,FAN -- CLOSET,C,10352.00,621,,,,,,,,,,,,,
29,filler,related,long,131,SOLE,SOLE -- SHOES,,,,C,0.00,0,,,,,,,,,,,,,
29,filler,related,long,2,PASTURE,PASTURE -- GRAZE,,,,C,1.00,0,,,,,,,,,,,,,
29,filler,related,long,130,INJURY,INJURY -- HURT,,,,M,1107.00,67,1107.00,1107,,,,,,,,,,,
29,filler,related,long,128,WEARY,WEARY -- TIRED,,,,M,1193.00,71,1193.00,1193,,,,,,,,,,,
29,filler,related,long,129,CONCLUDE,CONCLUDE -- END,,,,M,1354.00,81,1354.00,1354,,,,,,,,,,,
29,filler,related,long,64,BOULDER,BOULDER -- ROCK,,,,M,1396.00,84,1396.00,1396,,,,,,,,,,,
29,filler,related,long,65,BITTER,BITTER -- SWEET,,,,M,1619.00,97,1619.00,1619,,,,,,,,,,,
29,filler,related,long,99,FEATHERS,FEATHERS -- BIRD,,,,M,1954.00,117,1954.00,1954,,,,,,,,,,,
29,filler,related,long,81,UNHAPPY,UNHAPPY -- SAD,,,,M,2085.00,125,2085.00,2085,,,,,,,,,,,
29,filler,related,long,24,JOURNEY,JOURNEY -- TRIP,,,,M,2597.00,156,2597.00,2597,,,,,,,,,,,
29,filler,related,long,43,GROVE,GROVE -- ORANGE,,,,M,2843.00,170,2843.00,2843,,,,,,,,,,,
29,filler,related,long,15,CONTACT,CONTACT -- TOUCH,,,,M,3033.00,182,3033.00,3033,,,,,,,,,,,
29,filler,related,long,63,FORGIVE,FORGIVE -- FORGET,,,,M,3362.00,202,3362.00,3362,,,,,,,,,,,
29,filler,related,long,118,CAVITY,CAVITY -- TOOTH,,,,M,3371.00,202,3371.00,3371,,,,,,,,,,,
29,filler,related,long,108,REFLECT,REFLECT -- MIRROR,,,,M,3662.00,219,3662.00,3662,,,,,,,,,,,
29,filler,related,short,127,DISLIKE,DISLIKE -- HATE,,,,M,718.00,43,718.00,718,,,,,,,,,,,
29,filler,related,short,125,FLESH,FLESH -- SKIN,,,,M,893.00,53,893.00,893,,,,,,,,,,,
29,filler,related,short,126,BUZZ,BUZZ -- BEE,,,,M,911.00,55,911.00,911,,,,,,,,,,,
29,filler,related,short,122,ASTRONOMY,ASTRONOMY -- STAR,,,,M,1598.00,96,1598.00,1598,,,,,,,,,,,
29,filler,related,short,92,LOAF,LOAF -- BREAD,,,,M,1686.00,102,1686.00,1686,,,,,,,,,,,
29,filler,related,short,11,ROW,ROW -- BOAT,,,,M,1862.00,112,1862.00,1862,,,,,,,,,,,
29,filler,related,short,9,ATOM,ATOM -- BOMB,,,,M,1967.00,118,1967.00,1967,,,,,,,,,,,
29,filler,related,short,21,ATLAS,ATLAS -- MAP,,,,M,1970.00,118,1970.00,1970,,,,,,,,,,,
29,filler,related,short,44,FOREST,FOREST -- TREE,,,,M,2416.00,145,2416.00,2416,,,,,,,,,,,
29,filler,related,short,87,EASY,EASY -- HARD,,,,M,2449.00,147,2449.00,2449,,,,,,,,,,,
29,filler,related,short,80,LENS,LENS -- GLASSES,,,,M,2927.00,175,2927.00,2927,,,,,,,,,,,
29,filler,related,short,112,SPARE,SPARE -- TIRE,,,,M,2934.00,176,2934.00,2934,,,,,,,,,,,
29,filler,related,short,30,SHORE,SHORE -- BEACH,,,,M,3723.00,224,3723.00,3723,,,,,,,,,,,
29,filler,related,short,16,MINTS,MINTS -- CANDY,,,,M,4994.00,300,4994.00,4994,,,,,,,,,,,
29,filler,related,short,109,STORY,STORY -- BOOK,,,,M,9054.00,543,9054.00,,,,,,,,,,,,
29,filler,unrelated,long,1,BASKET,BASKET -- SMART,,,,M,0.00,0,,,,,,,,,,,,,
29,filler,unrelated,long,114,SPONSOR,SPONSOR -- POET,,,,C,1753.00,105,1753.00,1753,,,,,,,,,,,
29,filler,unrelated,long,56,UNCLE,UNCLE -- GIRAFFE,,,,C,1774.00,106,1774.00,1774,,,,,,,,,,,
29,filler,unrelated,long,88,STEEL,STEEL -- FAST,,,,C,2067.00,125,2067.00,2067,,,,,,,,,,,
29,filler,unrelated,long,70,GRAPH,GRAPH -- CROSS,,,,C,2079.00,125,2079.00,2079,,,,,,,,,,,
29,filler,unrelated,long,102,RAIN,RAIN -- MONEY,,,,M,2128.00,127,2128.00,2128,,,,,,,,,,,
29,filler,unrelated,long,83,COSTUME,COSTUME -- EXERCISE,,,,C,2373.00,142,2373.00,2373,,,,,,,,,,,
29,filler,unrelated,long,110,MARGIN,MARGIN -- MEDICINE,,,,C,2380.00,143,2380.00,2380,,,,,,,,,,,
29,filler,unrelated,long,33,WARRANT,WARRANT -- SICK,,,,C,2533.00,152,2533.00,2533,,,,,,,,,,,
29,filler,unrelated,long,60,FRAME,FRAME -- SHORT,,,,C,2571.00,154,2571.00,2571,,,,,,,,,,,
29,filler,unrelated,long,14,JURY,JURY -- KISS,,,,C,2707.00,162,2707.00,2707,,,,,,,,,,,
29,filler,unrelated,long,41,DEBUT,DEBUT -- STRETCH,,,,C,3055.00,184,3055.00,3055,,,,,,,,,,,
29,filler,unrelated,long,50,CREST,CREST -- CAT,,,,C,3130.00,187,3130.00,3130,,,,,,,,,,,
29,filler,unrelated,long,20,COIN,COIN -- DETAIL,,,,C,4118.00,247,4118.00,4118,,,,,,,,,,,
29,filler,unrelated,long,31,MASON,MASON -- KNEE,,,,C,5621.00,338,5621.00,,,,,,,,,,,,
29,filler,unrelated,short,94,LOCATION,LOCATION -- LUNCH,,,,M,1746.00,105,1746.00,1746,,,,,,,,,,,
29,filler,unrelated,short,7,TREND,TREND -- OCEAN,,,,C,1877.00,112,1877.00,1877,,,,,,,,,,,
29,filler,unrelated,short,18,BED,BED -- EGG,,,,C,1929.00,116,1929.00,1929,,,,,,,,,,,
29,filler,unrelated,short,6,LIME,LIME -- WING,,,,C,2166.00,130,2166.00,2166,,,,,,,,,,,
29,filler,unrelated,short,96,DITCH,DITCH -- SHEETS,,,,C,2380.00,143,2380.00,2380,,,,,,,,,,,
29,filler,unrelated,short,117,SAIL,SAIL -- LEASE,,,,C,2650.00,159,2650.00,2650,,,,,,,,,,,
29,filler,unrelated,short,12,MORTAL,MORTAL -- FLAG,,,,C,2871.00,172,2871.00,2871,,,,,,,,,,,
29,filler,unrelated,short,23,ARMY,ARMY -- QUESTION,,,,C,3218.00,193,3218.00,3218,,,,,,,,,,,
29,filler,unrelated,short,132,SURPLUS,SURPLUS -- LANDING,,,,C,3272.00,197,3272.00,3272,,,,,,,,,,,
29,filler,unrelated,short,13,FELLOW,FELLOW -- RUB,,,,C,3428.00,206,3428.00,3428,,,,,,,,,,,
29,filler,unrelated,short,3,PENALTY,PENALTY -- GUITAR,,,,C,3920.00,236,3920.00,3920,,,,,,,,,,,
29,filler,unrelated,short,76,LAMP,LAMP -- FORTUNE,,,,C,4113.00,246,4113.00,4113,,,,,,,,,,,
29,filler,unrelated,short,5,STRAIN,STRAIN -- SONG,,,,C,4127.00,247,4127.00,4127,,,,,,,,,,,
29,filler,unrelated,short,32,LAWYER,LAWYER -- AIRPLANE,,,,C,5180.00,311,5180.00,5180,,,,,,,,,,,
29,filler,unrelated,short,4,APPLAUSE,APPLAUSE -- RIFLE,,,,C,6405.00,385,6405.00,,,,,,,,,,,,
29,subordinate,related,long,120,DIAMOND,DIAMOND -- GEM,DIAMOND -- RIM,DIAMOND -- BASEBALL,DIAMOND -- UNIVERSE,C,1482.00,89,1482.00,1482,,,,,,,,,,,
29,subordinate,related,long,68,LETTER,LETTER -- MAIL,LETTER -- LAKE,LETTER -- ALPHABET,LETTER -- SEDATIVE,M,1640.00,99,1640.00,1640,,,,,,,,,,,
29,subordinate,related,long,61,DECK,DECK -- HOUSE,DECK -- WORLD,DECK -- CARDS,DECK -- ENEMY,M,2577.00,155,2577.00,2577,,,,,,,,,,,
29,subordinate,related,long,40,BOLT,BOLT -- SCREW,BOLT -- CROWD,BOLT -- LIGHTNING,BOLT -- TESTIMONY,M,2918.00,175,2918.00,2918,,,,,,,,,,,
29,subordinate,related,long,97,KID,KID -- CHILD,KID -- STATE,KID -- GOAT,KID -- DICE,M,3603.00,216,3603.00,3603,,,,,,,,,,,
29,subordinate,related,long,90,BAR,BAR -- ALCOHOL,BAR -- NETWORK,BAR -- JAIL,BAR -- FILM,M,3837.00,230,3837.00,3837,,,,,,,,,,,
29,subordinate,related,long,57,DIGIT,DIGIT -- NUMBER,DIGIT -- DOCTOR,DIGIT -- FINGER,DIGIT -- MARKET,M,3926.00,235,3926.00,3926,,,,,,,,,,,
29,subordinate,related,long,74,GRADE,GRADE -- EVALUATION,GRADE -- MICROPHONE,GRADE -- INCLINE,GRADE -- ICICLES,C,6131.00,368,6131.00,,,,,,,,,,,,
29,subordinate,related,long,95,DOUGH,DOUGH -- BREAD,DOUGH -- PLANT,DOUGH -- MONEY,DOUGH -- YEARS,M,7044.00,422,7044.00,,,,,,,,,,,,
29,subordinate,related,short,98,BILL,BILL -- CHECK,BILL -- WOMAN,BILL -- LAW,BILL -- LIE,M,1799.00,108,1799.00,1799,,,,,,,,,,,
29,subordinate,related,short,59,CHEST,CHEST -- BREAST,CHEST -- LADDER,CHEST -- TREASURE,CHEST -- HOMEWORK,M,1835.00,110,1835.00,1835,,,,,,,,,,,
29,subordinate,related,short,100,PITCH,PITCH -- CATCH,PITCH -- HUMAN,PITCH -- TONE,PITCH -- FUEL,M,2088.00,126,2088.00,2088,,,,,,,,,,,
29,subordinate,related,short,58,CRUST,CRUST -- PIE,CRUST -- RAT,CRUST -- EARTH,CRUST -- HOTEL,M,2190.00,131,2190.00,2190,,,,,,,,,,,
29,subordinate,related,short,53,LOG,LOG -- CABIN,LOG -- RADAR,LOG -- JOURNAL,LOG -- CORONER,C,3163.00,190,3163.00,3163,,,,,,,,,,,
29,subordinate,related,short,82,SENTENCE,SENTENCE -- PARAGRAPH,SENTENCE -- MUSHROOMS,SENTENCE -- JUDGMENT,SENTENCE -- QUARTERS,M,3570.00,214,3570.00,3570,,,,,,,,,,,
29,subordinate,related,short,107,PIT,PIT -- HOLE,PIT -- WINE,PIT -- CHERRY,PIT -- PUPPY,M,4849.00,291,4849.00,4849,,,,,,,,,,,
29,subordinate,related,short,22,LIMB,LIMB -- ARM,LIMB -- CAT,LIMB -- BRANCH,LIMB -- PISTOL,M,5535.00,332,5535.00,,,,,,,,,,,,
29,subordinate,related,short,29,BEEF,BEEF -- STEAK,BEEF -- ALLEY,BEEF -- COMPLAINT,BEEF -- PRIVILEGE,C,11841.00,711,,,,,,,,,,,,,
29,subordinate,unrelated,long,101,NAIL,NAIL -- HAMMER,NAIL -- SAILOR,NAIL -- POLISH,NAIL -- KIDNEY,C,2023.00,122,2023.00,2023,,,,,,,,,,,
29,subordinate,unrelated,long,45,GAME,GAME -- FOOTBALL,GAME -- CRIMINAL,GAME -- HUNT,GAME -- WIRE,C,2546.00,152,2546.00,2546,,,,,,,,,,,
29,subordinate,unrelated,long,10,NUT,NUT -- ALMOND,NUT -- STAPLE,NUT -- CRAZY,NUT -- HEART,C,2784.00,167,2784.00,2784,,,,,,,,,,,
29,subordinate,unrelated,long,69,CABLE,CABLE -- TELEVISION,CABLE -- RESTAURANT,CABLE -- CORD,CABLE -- MULE,C,2907.00,175,2907.00,2907,,,,,,,,,,,
29,subordinate,unrelated,long,71,GRAIN,GRAIN -- WHEAT,GRAIN -- DISCO,GRAIN -- SAND,GRAIN -- PUNK,C,2916.00,175,2916.00,2916,,,,,,,,,,,
29,subordinate,unrelated,long,19,GREEN,GREEN -- GRASS,GREEN -- FAIRY,GREEN -- GOLF,GREEN -- DATA,C,2992.00,180,2992.00,2992,,,,,,,,,,,
29,subordinate,unrelated,long,75,CANE,CANE -- ELDERLY,CANE -- GARDENS,CANE -- SUGAR,CANE -- VIDEO,C,6944.00,417,6944.00,,,,,,,,,,,,
29,subordinate,unrelated,long,37,BEAM,BEAM -- LIGHT,BEAM -- ORDER,BEAM -- BALANCE,BEAM -- WHISTLE,C,7534.00,452,7534.00,,,,,,,,,,,,
29,subordinate,unrelated,long,38,TEMPLE,TEMPLE -- CHURCH,TEMPLE -- GROUND,TEMPLE -- FOREHEAD,TEMPLE -- UNIFORM,M,13629.00,818,,,,,,,,,,,,,
29,subordinate,unrelated,short,121,CRICKET,CRICKET -- INSECT,CRICKET -- LOTION,CRICKET -- SPORT,CRICKET -- SHORE,C,1533.00,92,1533.00,1533,,,,,,,,,,,
29,subordinate,unrelated,short,113,MASS,MASS -- WEIGHT,MASS -- DOLLAR,MASS -- CHURCH,MASS -- PRISON,C,1775.00,106,1775.00,1775,,,,,,,,,,,
29,subordinate,unrelated,short,115,KEY,KEY -- LOCK,KEY -- AUNT,KEY -- PIANO,KEY -- PILLS,C,1794.00,108,1794.00,1794,,,,,,,,,,,
29,subordinate,unrelated,short,116,SHOCK,SHOCK -- SURPRISE,SHOCK -- UPSTAIRS,SHOCK -- STATIC,SHOCK -- RIBBON,C,2116.00,127,2116.00,2116,,,,,,,,,,,
29,subordinate,unrelated,short,105,NOTE,NOTE -- MEMO,NOTE -- MICE,NOTE -- MUSIC,NOTE -- DREAM,C,2249.00,135,2249.00,2249,,,,,,,,,,,
29,subordinate,unrelated,short,77,IRON,IRON -- METAL,IRON -- DRAMA,IRON -- CLOTHES,IRON -- MISTAKE,C,2970.00,178,2970.00,2970,,,,,,,,,,,
29,subordinate,unrelated,short,66,PUPIL,PUPIL -- STUDENT,PUPIL -- OPINION,PUPIL -- EYE,PUPIL -- BAG,C,3048.00,183,3048.00,3048,,,,,,,,,,,
29,subordinate,unrelated,short,26,POKER,POKER -- CHIPS,POKER -- SALAD,POKER -- FIRE,POKER -- DEAR,C,3931.00,236,3931.00,3931,,,,,,,,,,,
29,subordinate,unrelated,short,46,NET,NET -- SOCCER,NET -- EMPIRE,NET -- PROFIT,NET -- RHYTHM,C,4105.00,246,4105.00,4105,,,,,,,,,,,
30,dominant,related,long,34,COAT,COAT -- JACKET,COAT -- ENERGY,COAT -- PAINT,COAT -- GHOST,M,999.00,60,999.00,999,,,,,,,,,,,
30,dominant,related,long,81,FAN,FAN -- AIR,FAN -- WAR,FAN -- SPORTS,FAN -- CLOSET,M,1222.00,73,1222.00,1222,,,,,,,,,,,
30,dominant,related,long,62,BALL,BALL -- BOUNCE,BALL -- RANSOM,BALL -- DANCE,BALL -- SENSE,M,1277.00,77,1277.00,1277,,,,,,,,,,,
30,dominant,related,long,75,MARBLE,MARBLE -- STONE,MARBLE -- GUEST,MARBLE -- ROUND,MARBLE -- BOOKS,M,1373.00,82,1373.00,1373,,,,,,,,,,,
30,dominant,related,long,54,SEAL,SEAL -- ANIMAL,SEAL -- BRIDGE,SEAL -- ENVELOPE,SEAL -- DYNAMITE,M,1447.00,87,1447.00,1447,,,,,,,,,,,
30,dominant,related,long,93,JOINT,JOINT -- ELBOW,JOINT -- MINES,JOINT -- MARIJUANA,JOINT -- ORCHESTRA,M,1637.00,98,1637.00,1637,,,,,,,,,,,
30,dominant,related,long,102,SHOWER,SHOWER -- BATH,SHOWER -- LIPS,SHOWER -- RAIN,SHOWER -- RISK,M,1709.00,102,1709.00,1709,,,,,,,,,,,
30,dominant,related,long,50,STRAW,STRAW -- HAY,STRAW -- DOT,STRAW -- DRINK,STRAW -- DEATH,M,1796.00,108,1796.00,1796,,,,,,,,,,,
30,dominant,related,long,107,YARN,YARN -- WOOL,YARN -- FERN,YARN -- STORY,YARN -- HANDS,M,2014.00,121,2014.00,2014,,,,,,,,,,,
30,dominant,related,short,57,POOL,POOL -- WATER,POOL -- PHONE,POOL -- BILLIARDS,POOL -- PORCUPINE,M,979.00,59,979.00,979,,,,,,,,,,,
30,dominant,related,short,33,RULER,RULER -- MEAURE,RULER -- CANDLES,RULER -- KING,RULER -- SIGN,M,1121.00,67,1121.00,1121,,,,,,,,,,,
30,dominant,related,short,41,FAULT,FAULT -- BLAME,FAULT -- PANTS,FAULT -- EARTHQUAKE,FAULT -- LABORATORY,M,1155.00,69,1155.00,1155,,,,,,,,,,,
30,dominant,related,short,38,BATTERY,BATTERY -- ACID,BATTERY -- MENU,BATTERY -- ASSAULT,BATTERY -- COOKIES,M,1371.00,82,1371.00,1371,,,,,,,,,,,
30,dominant,related,short,109,TIP,TIP -- GRATUITY,TIP -- SINKHOLE,TIP -- POINT,TIP -- PARTY,M,1375.00,83,1375.00,1375,,,,,,,,,,,
30,dominant,related,short,19,HABIT,HABIT -- CUSTOM,HABIT -- GALAXY,HABIT -- NUN,HABIT -- JAW,M,1503.00,90,1503.00,1503,,,,,,,,,,,
30,dominant,related,short,94,CALF,CALF -- COW,CALF -- BAY,CALF -- LEG,CALF -- TEA,M,1522.00,92,1522.00,1522,,,,,,,,,,,
30,dominant,related,short,91,PALM,PALM -- HAND,PALM -- DOOR,PALM -- TREE,PALM -- SUIT,M,2295.00,137,2295.00,2295,,,,,,,,,,,
30,dominant,related,short,97,FOOT,FOOT -- TOE,FOOT -- NAP,FOOT -- INCH,FOOT -- CLAY,M,2930.00,176,2930.00,,,,,,,,,,,,
30,dominant,unrelated,long,69,LIMB,LIMB -- ARM,LIMB -- CAT,LIMB -- BRANCH,LIMB -- PISTOL,M,1352.00,81,1352.00,1352,,,,,,,,,,,
30,dominant,unrelated,long,8,BEEF,BEEF -- STEAK,BEEF -- ALLEY,BEEF -- COMPLAINT,BEEF -- PRIVILEGE,C,1875.00,113,1875.00,1875,,,,,,,,,,,
30,dominant,unrelated,long,46,PITCH,PITCH -- CATCH,PITCH -- HUMAN,PITCH -- TONE,PITCH -- FUEL,M,2102.00,126,2102.00,2102,,,,,,,,,,,
30,dominant,unrelated,long,110,SENTENCE,SENTENCE -- PARAGRAPH,SENTENCE -- MUSHROOMS,SENTENCE -- JUDGMENT,SENTENCE -- QUARTERS,C,2260.00,136,2260.00,2260,,,,,,,,,,,
30,dominant,unrelated,long,39,CHEST,CHEST -- BREAST,CHEST -- LADDER,CHEST -- TREASURE,CHEST -- HOMEWORK,C,2333.00,140,2333.00,2333,,,,,,,,,,,
30,dominant,unrelated,long,108,LOG,LOG -- CABIN,LOG -- RADAR,LOG -- JOURNAL,LOG -- CORONER,C,2739.00,164,2739.00,2739,,,,,,,,,,,
30,dominant,unrelated,long,83,PIT,PIT -- HOLE,PIT -- WINE,PIT -- CHERRY,PIT -- PUPPY,M,2993.00,179,2993.00,,,,,,,,,,,,
30,dominant,unrelated,long,118,BILL,BILL -- CHECK,BILL -- WOMAN,BILL -- LAW,BILL -- LIE,C,3052.00,183,3052.00,,,,,,,,,,,,
30,dominant,unrelated,long,58,CRUST,CRUST -- PIE,CRUST -- RAT,CRUST -- EARTH,CRUST -- HOTEL,C,3955.00,237,,,,,,,,,,,,,
30,dominant,unrelated,short,47,BANK,BANK -- VAULT,BANK -- BACON,BANK -- RIVER,BANK -- QUEEN,C,1458.00,87,1458.00,1458,,,,,,,,,,,
